frame_id,object_id,xmin,ymin,width,height,confidence,-1,-1,-1
19,8,2702.222222222222,764.4444444444445,102.22222222222217,68.8888888888888,1,-1,-1,-1
19,9,806.6666666666666,786.6666666666666,91.11111111111109,62.222222222222285,1,-1,-1,-1
20,1,1355.345947265625,743.5452270507812,105.635498046875,68.56121826171875,1,-1,-1,-1
20,2,1958.3153076171875,776.4163208007812,44.6268310546875,62.4979248046875,1,-1,-1,-1
20,3,1844.8095703125,781.1790771484375,91.5673828125,59.88519287109375,1,-1,-1,-1
20,4,1492.136474609375,744.8251342773438,80.5186767578125,63.84869384765625,1,-1,-1,-1
20,5,1251.2899169921875,755.0830078125,101.608642578125,64.68902587890625,1,-1,-1,-1
20,6,2872.36865234375,793.0792846679688,80.448974609375,54.14129638671875,1,-1,-1,-1
20,7,947.23291015625,784.566162109375,106.6114501953125,68.57476806640625,1,-1,-1,-1
20,8,2707.1794871794873,769.7435897435897,94.87179487179492,71.79487179487182,1,-1,-1,-1
20,9,814.871794871795,792.8205128205128,92.30769230769226,58.97435897435889,1,-1,-1,-1
21,1,1359.34130859375,742.2984619140625,104.5440673828125,68.306884765625,1,-1,-1,-1
21,2,1960.233154296875,777.4765014648438,46.6640625,61.00152587890625,1,-1,-1,-1
21,3,1848.3760986328125,780.6923828125,90.722412109375,58.51861572265625,1,-1,-1,-1
21,4,1493.8245849609375,742.9393920898438,79.848876953125,66.217529296875,1,-1,-1,-1
21,5,1254.4766845703125,752.9662475585938,104.9183349609375,66.10546875,1,-1,-1,-1
21,6,2871.904296875,793.3033447265625,84.073974609375,56.30517578125,1,-1,-1,-1
21,7,955.8104858398438,784.4415283203125,101.69366455078125,68.2381591796875,1,-1,-1,-1
21,8,2696.9230769230767,767.1794871794872,105.12820512820554,66.66666666666663,1,-1,-1,-1
21,9,807.1794871794873,785.1282051282051,97.43589743589746,61.53846153846155,1,-1,-1,-1
22,1,1361.431884765625,740.6478881835938,105.697509765625,70.10833740234375,1,-1,-1,-1
22,2,1958.48388671875,774.0929565429688,49.7369384765625,64.35040283203125,1,-1,-1,-1
22,3,1853.0435791015625,779.6802368164062,91.3695068359375,59.67083740234375,1,-1,-1,-1
22,4,1500.5247802734375,742.3812255859375,75.969970703125,69.72259521484375,1,-1,-1,-1
22,5,1255.2615966796875,751.891357421875,108.67919921875,65.81103515625,1,-1,-1,-1
22,6,2867.943115234375,792.9812622070312,93.057373046875,71.20111083984375,1,-1,-1,-1
22,7,962.0735473632812,783.6409912109375,96.78387451171875,69.51654052734375,1,-1,-1,-1
22,8,2714.871794871795,767.1794871794872,94.87179487179492,58.97435897435889,1,-1,-1,-1
22,9,814.871794871795,785.1282051282051,92.30769230769226,64.10256410256409,1,-1,-1,-1
23,1,1360.4637451171875,741.0358276367188,110.033203125,70.6036376953125,1,-1,-1,-1
23,2,1959.951904296875,773.0209350585938,49.475830078125,64.61395263671875,1,-1,-1,-1
23,3,1855.05224609375,779.4295043945312,88.88330078125,59.706787109375,1,-1,-1,-1
23,4,1503.634765625,742.1943969726562,73.1939697265625,68.09820556640625,1,-1,-1,-1
23,5,1255.5987548828125,751.3023071289062,108.9603271484375,66.64691162109375,1,-1,-1,-1
23,6,2869.354736328125,790.6495361328125,92.5576171875,78.0137939453125,1,-1,-1,-1
23,7,963.47607421875,782.973876953125,95.370361328125,67.56396484375,1,-1,-1,-1
23,8,2707.82275390625,768.0344848632812,107.41015625,69.85931396484375,1,-1,-1,-1
23,9,809.7435897435898,782.5641025641025,97.43589743589746,61.53846153846155,1,-1,-1,-1
24,1,1363.7918701171875,739.4334106445312,105.3646240234375,69.62451171875,1,-1,-1,-1
24,2,1964.533447265625,773.1888427734375,47.9581298828125,64.15643310546875,1,-1,-1,-1
24,3,1856.5927734375,778.6560668945312,90.1260986328125,61.82781982421875,1,-1,-1,-1
24,4,1504.2703857421875,740.337890625,74.406982421875,64.51025390625,1,-1,-1,-1
24,5,1257.94775390625,748.5350952148438,112.0526123046875,70.63519287109375,1,-1,-1,-1
24,6,2868.50537109375,791.6920776367188,94.119140625,80.203857421875,1,-1,-1,-1
24,7,968.4945678710938,782.756103515625,91.77996826171875,64.80999755859375,1,-1,-1,-1
24,8,2711.08935546875,769.5676879882812,108.174072265625,67.836669921875,1,-1,-1,-1
24,9,799.4871794871796,774.8717948717948,100.0,61.53846153846155,1,-1,-1,-1
25,1,1369.2305908203125,739.4115600585938,101.380859375,70.6217041015625,1,-1,-1,-1
25,2,1969.2108154296875,770.763427734375,42.589599609375,65.6029052734375,1,-1,-1,-1
25,3,1858.6937255859375,777.8364868164062,88.162353515625,59.67205810546875,1,-1,-1,-1
25,4,1502.1815185546875,740.6134643554688,78.53271484375,66.12139892578125,1,-1,-1,-1
25,5,1259.81884765625,747.4100341796875,112.5467529296875,73.91400146484375,1,-1,-1,-1
25,6,2870.724853515625,790.4840087890625,94.598876953125,85.872802734375,1,-1,-1,-1
25,7,965.6201171875,782.3607788085938,96.9638671875,66.03143310546875,1,-1,-1,-1
25,8,2710.88427734375,767.2252197265625,110.671630859375,66.0364990234375,1,-1,-1,-1
25,9,820.6198120117188,786.3831176757812,93.66668701171875,59.29302978515625,1,-1,-1,-1
26,1,1371.9781494140625,740.8595581054688,99.0804443359375,67.46063232421875,1,-1,-1,-1
26,2,1973.6094970703125,770.7333374023438,40.3792724609375,65.7618408203125,1,-1,-1,-1
26,3,1861.7874755859375,777.769287109375,88.73828125,62.79559326171875,1,-1,-1,-1
26,4,1505.26953125,742.7699584960938,76.31689453125,61.7177734375,1,-1,-1,-1
26,5,1263.1763916015625,749.3522338867188,111.25634765625,72.28155517578125,1,-1,-1,-1
26,6,2873.9365234375,789.5219116210938,93.283935546875,87.08697509765625,1,-1,-1,-1
26,7,968.7114868164062,782.0271606445312,95.02215576171875,65.09735107421875,1,-1,-1,-1
26,8,2712.524658203125,771.392578125,111.760986328125,64.1414794921875,1,-1,-1,-1
26,9,821.5852661132812,786.6043090820312,92.0146484375,53.6845703125,1,-1,-1,-1
27,1,1372.2022705078125,739.547607421875,97.97705078125,67.02899169921875,1,-1,-1,-1
27,2,1974.52685546875,769.951171875,39.8216552734375,65.386962890625,1,-1,-1,-1
27,3,1862.3587646484375,776.8723754882812,87.3216552734375,62.65826416015625,1,-1,-1,-1
27,4,1507.5711669921875,743.0328369140625,73.15966796875,59.203857421875,1,-1,-1,-1
27,5,1268.391845703125,748.8412475585938,105.275390625,71.4708251953125,1,-1,-1,-1
27,6,2878.720703125,790.773681640625,87.54736328125,74.5948486328125,1,-1,-1,-1
27,7,968.1193237304688,781.739501953125,92.72381591796875,64.45697021484375,1,-1,-1,-1
27,8,2713.087646484375,772.7617797851562,111.06884765625,60.73236083984375,1,-1,-1,-1
27,9,823.686279296875,785.2000122070312,88.126220703125,50.71832275390625,1,-1,-1,-1
28,1,1374.3250732421875,739.532470703125,93.7135009765625,67.4302978515625,1,-1,-1,-1
28,2,1971.2706298828125,772.3247680664062,45.2054443359375,63.56292724609375,1,-1,-1,-1
28,3,1864.679443359375,777.4715576171875,84.8994140625,59.94635009765625,1,-1,-1,-1
28,4,1508.2889404296875,741.6342163085938,73.5042724609375,62.54937744140625,1,-1,-1,-1
28,5,1267.140625,748.0258178710938,109.45361328125,74.489990234375,1,-1,-1,-1
28,6,2879.620361328125,791.1367797851562,87.894775390625,63.46673583984375,1,-1,-1,-1
28,7,980.4805908203125,781.4857788085938,82.74365234375,65.23114013671875,1,-1,-1,-1
28,8,2714.1953125,772.752685546875,111.609375,59.10455322265625,1,-1,-1,-1
28,9,829.4254150390625,785.351806640625,85.914306640625,52.92559814453125,1,-1,-1,-1
29,1,1376.1947021484375,738.6495971679688,102.0692138671875,70.96771240234375,1,-1,-1,-1
29,2,1978.1597900390625,771.2468872070312,42.9493408203125,64.4326171875,1,-1,-1,-1
29,3,1865.92822265625,779.4195556640625,86.265625,60.84942626953125,1,-1,-1,-1
29,4,1509.6807861328125,742.2531127929688,76.4937744140625,63.2696533203125,1,-1,-1,-1
29,5,1275.279541015625,749.73828125,108.92822265625,74.34820556640625,1,-1,-1,-1
29,6,2880.269775390625,792.2705078125,90.85791015625,69.6075439453125,1,-1,-1,-1
29,7,967.5292358398438,781.277587890625,100.10296630859375,66.27813720703125,1,-1,-1,-1
29,8,2718.358642578125,773.1315307617188,109.592041015625,61.74822998046875,1,-1,-1,-1
29,9,832.9454956054688,785.5684204101562,79.1864013671875,50.24908447265625,1,-1,-1,-1
30,1,1375.17529296875,738.0796508789062,105.9849853515625,71.61260986328125,1,-1,-1,-1
30,2,1980.7510986328125,770.345703125,40.36572265625,65.30316162109375,1,-1,-1,-1
30,3,1865.7138671875,780.1223754882812,87.00048828125,60.5074462890625,1,-1,-1,-1
30,4,1508.0263671875,741.500732421875,79.3143310546875,63.34771728515625,1,-1,-1,-1
30,5,1271.863037109375,747.7645263671875,110.8101806640625,76.6239013671875,1,-1,-1,-1
30,6,2880.13671875,792.716552734375,90.853271484375,68.57513427734375,1,-1,-1,-1
30,7,964.8910522460938,780.8886108398438,103.36785888671875,66.766845703125,1,-1,-1,-1
30,8,2722.11474609375,771.3384399414062,105.755615234375,65.560546875,1,-1,-1,-1
30,9,833.9652099609375,785.794189453125,76.5411376953125,48.3426513671875,1,-1,-1,-1
31,1,1378.5291748046875,738.0285034179688,97.5145263671875,68.25994873046875,1,-1,-1,-1
31,2,1979.64404296875,772.1683349609375,42.39013671875,63.49700927734375,1,-1,-1,-1
31,3,1866.02685546875,778.7015991210938,87.5146484375,58.9437255859375,1,-1,-1,-1
31,4,1509.87109375,741.2001342773438,77.1219482421875,62.31414794921875,1,-1,-1,-1
31,5,1271.9461669921875,747.6278686523438,109.5732421875,77.41552734375,1,-1,-1,-1
31,6,2883.66943359375,792.3118286132812,91.07177734375,61.61236572265625,1,-1,-1,-1
31,7,974.5827026367188,780.5148315429688,94.63104248046875,66.263916015625,1,-1,-1,-1
31,8,2729.11865234375,770.4552612304688,101.975341796875,61.51123046875,1,-1,-1,-1
31,9,837.1001586914062,784.9488525390625,79.5675048828125,49.3887939453125,1,-1,-1,-1
32,1,1380.5201416015625,737.6268920898438,104.195068359375,68.7342529296875,1,-1,-1,-1
32,2,1977.280517578125,769.9979248046875,46.44482421875,64.08709716796875,1,-1,-1,-1
32,3,1868.856201171875,778.6914672851562,88.1654052734375,53.70367431640625,1,-1,-1,-1
32,4,1514.9119873046875,739.8824462890625,74.6019287109375,64.60870361328125,1,-1,-1,-1
32,5,1273.7530517578125,747.699951171875,109.7764892578125,76.62451171875,1,-1,-1,-1
32,6,2887.771728515625,790.739501953125,90.392333984375,59.84454345703125,1,-1,-1,-1
32,7,979.7483520507812,779.3009643554688,96.12176513671875,72.65625,1,-1,-1,-1
32,8,2754.813232421875,771.9993286132812,80.724365234375,58.40185546875,1,-1,-1,-1
32,9,831.1246948242188,785.3095092773438,88.83441162109375,56.979248046875,1,-1,-1,-1
33,1,1381.9554443359375,737.9806518554688,104.6162109375,67.31072998046875,1,-1,-1,-1
33,2,1974.666748046875,767.7403564453125,52.51416015625,65.64508056640625,1,-1,-1,-1
33,3,1869.292724609375,778.1238403320312,88.2611083984375,53.239990234375,1,-1,-1,-1
33,4,1515.56201171875,739.9277954101562,74.8460693359375,64.608154296875,1,-1,-1,-1
33,5,1275.2327880859375,747.4515380859375,109.0906982421875,75.07464599609375,1,-1,-1,-1
33,6,2890.30810546875,789.0167846679688,88.964111328125,60.047119140625,1,-1,-1,-1
33,7,981.9572143554688,779.10546875,95.08282470703125,72.41351318359375,1,-1,-1,-1
